Is there at least one Lamp Post in front of both Atlanta City Hall and Fulton Public Library in Atlanta?	MM	64
Are American flags ever flown on the pole on top of the Smithsonian Castle and in front of the National Portrait Gallery?	MM	64
Is there at least one balcony on the Saint Josephs Complex Housing in Boston?	MM	64
Are Amphiprion Clarkii Juvenil and Clown Fish both striped?	MM	64
Is there at least one bench by the wall near the bottom of the steps by Palace of the Popes?	MM	64
Are Arabic numbers displayed on the Prague Astronomical Clock and the Old Clock Tower of Vyborg?	MM	64
Is there at least one church with the name 'Andrea' in its title in both Rome and Mantua in Italy?	Text	64
Are Australian field athlete Don Elgin and Józef_Szmidt both disabled?	MM	64
Is there at least one circular window opening on the the facade of the former General post office building on King Edward Street in London?	MM	64
Are Badalona la Rambla and La Rambla in Barcelona both flanked by the same type of tree?	MM	64
Is there at least one hallowed section of the exterior of the Joseph Mark Lauinger Library at Georgetown University?	MM	64
Are Barrow's Goldeneyes able to navigate on bodies of water?	MM	64
Is there at least one human figure wearing red in both the drawing Aristide_Bruant dans son Cabaret by Henri de Toulouse Latrec and the Rembrandt painting The Return of the Prodigal Son?	MM	64
Are Ben Gurion Airport and Ovda Airport both civilian airports?	Text	64
Is there at least one sailboat in the water in both The river Seine at La Grande-Jatte and A Sunday on La Grande Jatte?	MM	64
Are Bitterroot flowers darker or lighter than the closed blossoms?	MM	61
Is there at least one side of both the Hilton Narita Building and the Conrad Hilton Istanbul Building that curves inwards?	MM	64
Are Bukit Mertajam and Bukit Bintang both brightly lit at night time?	MM	64
Is there at least one spot I can stand on Congress Street in Portland where I can see a clock?	MM	64
Are Calotes nemoricola and Calotes ceylonensis found in the same country?	Text	64
Is there at least one tree near a seating area inside both the Rodovre Centrum and the Fisketorvet Mall?	MM	64
Are Castilleja miniata and Haemanthus albiflos found on the same continent or different continents?	Text	64
Is there at least seven streams of water used for the Buckingham Al Bundy Fountain in Chicago?	MM	64
Are Catholic University of America and Washington University in St. Louis both private, or is only one private?	Text	64
Is there at least two different places on Rodeo Drive where a Lamppost can be found directly in between two palm trees?	MM	64
Are Chaetodon Octofasciatus and Chrysiptera Parasema both striped?	MM	64
Is there both a Food Bank billboard and a Samsung billboard in Times Square?	MM	64
Are Channel, Louis Vuitton and Dior at the Wynn Hotel?	MM	64
Is there both a Hershey's billboard and a Top Model billboard on Broadway from 42nd to 47th Streets?	MM	64
Are Charlotte and Old Tappan in states that start with the same letter or a different letter?	Text	64
Is there both a ModSpace billboard and flowers near Aqua Tower in Chicago?	MM	64
Are Chicago skyscrapers visible to commuters?	MM	64
Is there both a Yahoo billboard and a Bolt billboard in Times Square?	MM	64
Are Chlorodifluoromethane and DiChlorodifluoromethane used for similar purposes?	Text	64
Is there both a Yahoo billboard and a Final Space billboard in Times Square?	MM	64
Are Christmas tree placements in White House rooms symmetrical?	MM	64
Is there both a fire hydrant and a Public Safety pole near Alexander Hall at Princeton University in New Jersey?	MM	64
Are Circle dances older style dances or fad dances?	Text	61
Is there both a sign with a maple leaf and a model of a hotel at Heritage Field Playground?	MM	64
Are Clavariadelphus ligula wider at the top or the bottom?	MM	61
Is there both wall and window directly behind the cathedral Saint Pierre pipe organ in Beauvais?	MM	64
Are Columbus Circle co-writers George Gallo and Kevin Pollak always referred to in the same order.	Text	64
Is there brown on the wing of both the Indian peafowl and the European bee-eater?	MM	64
Are County Road 854, and Miami Avenue parallel roads?	Text	64
Is there confetti coming down on both the France team from the 2018 World Cup and the German team from the 2014 World Cup?	MM	64
Are Crouse-Hinds Hall at Syracuse University and the University of Texas Health Science Center at San Antonio made of the same color brick?	MM	64
Is there enough room inside of Banette's to bring a stroller in?	MM	64
Are Dame Street and Grafton Street in Dublin, Ireland paved with the same material?	MM	64
Is there facial hair on at least one of the Statues in front of Musée du Petit Palais in Geneva?	MM	64
Are David Bowie's Outfit and Elvis' Uniform at the Rock and Roll Hall of Fame both displayed on a mannequin body with two hands?	MM	64
Is there flowing water on at least two sides of the stadium in Olympic Park London?	MM	64
Are David Bowie's Outfit and The Supremes' outfits at the Rock and Roll Hall of Fame both displayed on mannequins with two hands each?	MM	64
Is there foliage growing on the Mangalore Infosys building?	MM	64
Are Dent railway station and London Victoria station located in the same country?	Text	64
Is there food in the cabinet behind the woman in Old Woman Eating Porridge?	MM	64
Are Dermot Kelly and Dermot Whelan most known for being successful on the same entertainment medium, or different entertainment mediums?	Text	64
Is there graffiti above the sign for Winchell's Donut House in Melrose?	MM	64
Are Disney's Coronado Springs Resort and Disneyworld's Boardwalk Resort both located on the water?	MM	64
Is there grass between the building and the road at either the National College of Art and Design or the Royal College of Art?	MM	64
Are Dual norms used in making linear maps?	Text	64
Is there greenery around the Christ Church Cathedral?	MM	64
Are Edison Theater in Georgia and Papous Wineshop in South Carolina both located on the first floor of a two story building with at least two windows upstairs?	MM	64
Is there greenery at Centennial Olympic Park?	MM	64
Are Enargite and Pyrite both non-reflective?	MM	64
Is there greenery on the roof at Amy's drive thru?	MM	64
Are Eucalyptus punctata and deanei shrubs or trees?	Text	64
Is there hair on all of the mannequins at the Manitoba Baseball Hall of Fame museum?	MM	64
Are Eucalyptus tereticornis and Corymbia cadophora both native to eastern Australia?	Text	64
Is there handicapped parking outside Health Education Center Chattahoochee Technical College?	MM	64
Are Fat Johnnie's in Chicago and Papaya King in NYC both located on a sidewalk next to a road?	MM	64
Is there just a single tree outside of Kyoto Institute of Technology or multiple trees?	MM	61
Are Friday Island and Magna Cart Island both located in the River Thames in England?	Text	64
Is there less than 2 buildings with a relief on the facade at Main Market Square in Krakow Old Town?	MM	64
Are Gastric varices the smallest cardiac veins?	Text	64
Is there light reflected in the man's eyes in the Portrait of Johann Joachim Winckelmann?	MM	64
Are George Lynn Cross Hall and Adams Hall both at least three stories tall and made of red brick?	MM	64
Is there luggage in Kings Cross Station?	MM	64
Are Golden Tours and The Big Bus Company tour buses predominantly the same color?	MM	64
Is there more blue in the sign in front of the Realtek building than the Araya sign above the Araya building?	MM	64
